date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:21:15	86860/86860	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/index.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/index.html	(from )
17:21:16	239/239	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Mar%202024%2011:51:18%20GMT	https://rhythm-admin-template.multipurposethemes.com/robots.txt		(from )
17:21:16	3801/3801	---MCZ	200	added ('OK')	text/css	etag:W/%226099ca0e-ed9%22	https://rhythm-admin-template.multipurposethemes.com/main/css/vendors_css.css	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/css/vendors_css.css	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:17	43626/43626	---MCZ	200	added ('OK')	text/css	etag:W/%22609ae52e-aa6a%22	https://rhythm-admin-template.multipurposethemes.com/main/css/skin_color.css	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/css/skin_color.css	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:17	730421/730421	---MCZ	200	added ('OK')	text/css	etag:W/%22609ef4ee-b2535%22	https://rhythm-admin-template.multipurposethemes.com/main/css/style.css	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/css/style.css	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:18	8564/8564	---M--	200	added ('OK')	image/png	etag:%22609d79aa-2174%22	https://rhythm-admin-template.multipurposethemes.com/images/logo-letter.png	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/images/logo-letter.png	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:18	2889/2889	---M--	200	added ('OK')	image/png	etag:%22609ae58c-b49%22	https://rhythm-admin-template.multipurposethemes.com/images/logo-dark-text.png	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/images/logo-dark-text.png	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:19	2917/2917	---M--	200	added ('OK')	image/png	etag:%22609ae598-b65%22	https://rhythm-admin-template.multipurposethemes.com/images/logo-light-text.png	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/images/logo-light-text.png	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:19	30891/30891	---M--	200	added ('OK')	image/png	etag:%22609afa4a-78ab%22	https://rhythm-admin-template.multipurposethemes.com/images/avatar/avatar-1.png	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/images/avatar/avatar-1.png	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:19	73259/73259	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/index2.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/index2.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:20	79821/79821	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:18:24%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/index3.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/index3.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:20	69508/69508	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:16:20%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/index4.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/index4.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:20	50609/50609	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/appointments.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/appointments.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:21	60657/60657	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/patients.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/patients.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:21	60648/60648	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/patient_details.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/patient_details.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:21	58748/58748	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/doctor_list.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/doctor_list.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:21	71860/71860	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/doctors.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/doctors.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:22	68868/68868	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/box_cards.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/box_cards.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:22	60537/60537	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/box_advanced.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/box_advanced.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:22	58178/58178	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/box_basic.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/box_basic.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:23	61078/61078	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/box_color.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/box_color.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:23	61206/61206	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/box_group.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/box_group.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:23	62759/62759	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/ui_grid.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/ui_grid.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:24	61528/61528	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/ui_badges.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/ui_badges.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:24	54529/54529	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/ui_border_utilities.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/ui_border_utilities.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:24	94064/94064	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/ui_buttons.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/ui_buttons.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:24	60537/60537	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/ui_color_utilities.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/ui_color_utilities.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:25	59341/59341	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/ui_dropdown.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/ui_dropdown.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:25	68138/68138	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/ui_dropdown_grid.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/ui_dropdown_grid.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:25	57787/57787	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/ui_progress_bars.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/ui_progress_bars.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:26	176919/176919	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/icons_fontawesome.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/icons_fontawesome.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:26	90924/90924	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/icons_glyphicons.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/icons_glyphicons.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:26	235796/235796	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/icons_material.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/icons_material.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:26	85742/85742	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/icons_themify.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/icons_themify.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:27	105919/105919	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/icons_simpleline.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/icons_simpleline.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:27	111618/111618	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/icons_cryptocoins.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/icons_cryptocoins.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:27	73487/73487	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/icons_flag.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/icons_flag.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:28	78677/78677	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/icons_weather.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/icons_weather.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:28	56483/56483	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/ui_ribbons.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/ui_ribbons.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:28	64186/64186	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/ui_sliders.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/ui_sliders.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:29	59105/59105	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/ui_typography.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/ui_typography.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:29	95007/95007	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/ui_tab.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/ui_tab.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:29	81140/81140	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/ui_timeline.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/ui_timeline.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:29	59934/59934	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/ui_timeline_horizontal.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/ui_timeline_horizontal.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:30	62070/62070	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/component_bootstrap_switch.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/component_bootstrap_switch.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:30	51798/51798	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/component_date_paginator.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/component_date_paginator.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:30	65301/65301	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/component_media_advanced.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/component_media_advanced.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:31	54750/54750	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/component_rangeslider.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/component_rangeslider.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:31	54934/54934	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/component_rating.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/component_rating.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:31	83009/83009	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/component_animations.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/component_animations.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:31	51482/51482	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/extension_fullscreen.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/extension_fullscreen.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:32	51201/51201	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/extension_pace.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/extension_pace.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:32	55485/55485	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/component_nestable.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/component_nestable.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:32	53442/53442	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/component_portlet_draggable.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/component_portlet_draggable.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:33	81670/81670	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/forms_advanced.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/forms_advanced.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:33	82950/82950	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/forms_general.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/forms_general.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:33	73860/73860	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/forms_wizard.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/forms_wizard.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:34	63822/63822	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/forms_validation.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/forms_validation.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:34	55149/55149	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/forms_mask.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/forms_mask.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:34	52793/52793	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/forms_xeditable.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/forms_xeditable.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:34	50593/50593	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/forms_dropzone.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/forms_dropzone.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:35	53683/53683	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/forms_code_editor.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/forms_code_editor.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:35	51344/51344	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/forms_editors.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/forms_editors.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:35	55636/55636	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:34%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/forms_editor_markdown.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/forms_editor_markdown.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:36	71733/71733	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/tables_simple.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/tables_simple.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:36	143774/143774	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/tables_data.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/tables_data.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:36	65450/65450	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/tables_editable.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/tables_editable.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:36	66854/66854	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:36%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/tables_color.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/tables_color.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:37	53642/53642	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/charts_chartjs.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/charts_chartjs.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:37	52302/52302	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/charts_flot.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/charts_flot.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:37	59721/59721	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/charts_inline.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/charts_inline.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:38	52549/52549	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/charts_morris.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/charts_morris.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
17:21:38	55449/55449	---MCZ	200	added ('OK')	text/html	date:Fri,%2004%20Jun%202021%2000:17:32%20GMT	https://rhythm-admin-template.multipurposethemes.com/main/charts_peity.html	E:/XAMPP/htdocs/Hospital%20Management%20System%20HTML/Dashboard/rhythm-admin-template.multipurposethemes.com/main/charts_peity.html	(from https://rhythm-admin-template.multipurposethemes.com/main/index.html)
